영업담당자,거래처,매출일,품목명,출고량,단가,매출액
김혁수,드림맥,05/25,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,05/25,"N2 (liter, Bulk)","4,704",340,"1,599,360"
김혁수,드림맥,05/28,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,05/29,입금 (가스매출),0,0,0
김혁수,드림맥,06/01,Ar (일반),5,"28,000","140,000"
김혁수,드림맥,06/02,"N2 (liter, Bulk)","4,209",340,"1,431,060"
김혁수,드림맥,06/04,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,06/04,"O2 (LGC, 175L) ",0,"70,000",0
김혁수,드림맥,06/04,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,06/08,Ar (일반),5,"28,000","140,000"
김혁수,드림맥,06/10,"N2 (liter, Bulk)","4,916",340,"1,671,440"
김혁수,드림맥,06/11,Ar (일반),5,"28,000","140,000"
김혁수,드림맥,06/11,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,06/11,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,06/11,"O2 (LGC, 175L) ",0,"70,000",0
김혁수,드림맥,06/11,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,06/15,Ar (일반),4,"28,000","112,000"
김혁수,드림맥,06/15,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,06/18,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,06/18,"N2 (liter, Bulk)","4,062",340,"1,381,080"
김혁수,드림맥,06/22,Ar (일반),7,"28,000","196,000"
김혁수,드림맥,06/22,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,06/24,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,06/26,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,06/26,"N2 (liter, Bulk)","3,504",340,"1,191,360"
김혁수,드림맥,06/29,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,06/29,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,07/01,입금 (가스매출),0,0,0
김혁수,드림맥,07/02,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,07/06,Ar (일반),7,"28,000","196,000"
김혁수,드림맥,07/06,"N2 (liter, Bulk)","4,482",340,"1,523,880"
김혁수,드림맥,07/09,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,07/13,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,07/13,"CO2 (UHP, 20kg, 99.999%)",0,"260,000",0
김혁수,드림맥,07/13,"He (UHP, 47L, 99.999%)",2,"425,000","850,000"
김혁수,드림맥,07/13,"N2 (liter, Bulk)","4,506",340,"1,532,040"
김혁수,드림맥,07/13,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,07/13,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,07/16,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,07/16,"CO2 (UHP, 20kg, 99.999%)",1,"260,000","260,000"
김혁수,드림맥,07/16,LPG (20kg),1,"40,000","40,000"
김혁수,드림맥,07/20,Ar (일반),16,"28,000","448,000"
김혁수,드림맥,07/23,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,07/23,"N2 (liter, Bulk)","4,014",340,"1,364,760"
김혁수,드림맥,07/24,Ar (일반),11,"28,000","308,000"
김혁수,드림맥,07/27,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,07/27,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,07/27,"O2 (LGC, 175L, 고압용)",0,"70,000",0
김혁수,드림맥,07/30,입금 (가스매출),0,0,0
김혁수,드림맥,07/30,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,07/31,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,07/31,"O2 (LGC, 175L, 고압용)",0,"70,000",0
김혁수,드림맥,08/05,"N2 (liter, Bulk)","3,130",340,"1,064,200"
김혁수,드림맥,08/07,Ar (일반),4,"28,000","112,000"
김혁수,드림맥,08/10,Ar (일반),4,"28,000","112,000"
김혁수,드림맥,08/10,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,08/13,Ar (일반),4,"28,000","112,000"
김혁수,드림맥,08/13,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,08/13,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,08/13,"O2 (LGC, 175L) ",0,"70,000",0
김혁수,드림맥,08/13,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,08/14,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,08/14,"N2 (liter, Bulk)","3,838",340,"1,304,920"
김혁수,드림맥,08/19,Ar (일반),11,"28,000","308,000"
김혁수,드림맥,08/19,LPG (20kg),0,"40,000",0
김혁수,드림맥,08/19,"N2 (UHP, 99.999%)",0,"80,000",0
김혁수,드림맥,08/19,"O2 (LGC, 175L) ",0,"70,000",0
김혁수,드림맥,08/21,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,08/21,LPG (20kg),1,"40,000","40,000"
김혁수,드림맥,08/21,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,08/24,Ar (일반),14,"28,000","392,000"
김혁수,드림맥,08/25,"N2 (liter, Bulk)","3,714",340,"1,262,760"
김혁수,드림맥,08/27,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,08/31,입금 (가스매출),0,0,0
김혁수,드림맥,08/31,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,08/31,"CO2 (공업용, 20kg)",1,"15,000","15,000"
김혁수,드림맥,08/31,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,08/31,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,09/03,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,09/03,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,09/07,Ar (일반),12,"28,000","336,000"
김혁수,드림맥,09/07,"N2 (liter, Bulk)","4,457",340,"1,515,380"
김혁수,드림맥,09/10,Ar (일반),11,"28,000","308,000"
김혁수,드림맥,09/16,Ar (일반),14,"28,000","392,000"
김혁수,드림맥,09/16,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,09/16,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,09/18,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,09/18,"N2 (liter, Bulk)","3,740",340,"1,271,600"
김혁수,드림맥,09/21,Ar (일반),4,"28,000","112,000"
김혁수,드림맥,09/21,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,09/25,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,09/25,"CO2 (공업용, 20kg)",1,"15,000","15,000"
김혁수,드림맥,09/25,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,09/25,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,09/25,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,09/28,"N2 (liter, Bulk)","4,147",340,"1,409,980"
김혁수,드림맥,09/29,입금 (가스매출),0,0,0
김혁수,드림맥,09/29,Ar (일반),12,"28,000","336,000"
김혁수,드림맥,09/29,"O2 (공업용, 40L)",1,"14,000","14,000"
김혁수,드림맥,10/06,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,10/06,LPG (20kg),1,"40,000","40,000"
김혁수,드림맥,10/06,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,10/08,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,10/13,Ar (일반),15,"28,000","420,000"
김혁수,드림맥,10/14,"N2 (liter, Bulk)","3,714",340,"1,262,760"
김혁수,드림맥,10/16,Ar (일반),8,"28,000","224,000"
김혁수,드림맥,10/16,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,10/20,Ar (일반),11,"28,000","308,000"
김혁수,드림맥,10/20,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,10/23,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,10/23,"N2 (liter, Bulk)","3,898",340,"1,325,320"
김혁수,드림맥,10/26,Ar (일반),6,"28,000","168,000"
김혁수,드림맥,10/26,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,10/26,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,10/26,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,10/30,입금 (가스매출),0,0,0
김혁수,드림맥,10/30,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,10/30,LPG (20kg),1,"40,000","40,000"
김혁수,드림맥,11/03,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,11/03,"CO2 (공업용, 20kg)",1,"15,000","15,000"
김혁수,드림맥,11/03,"N2 (liter, Bulk)","4,704",340,"1,599,360"
김혁수,드림맥,11/09,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,11/09,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,11/09,"O2 (LGC, 175L, 고압용)",0,"70,000",0
김혁수,드림맥,11/11,"N2 (liter, Bulk)","5,198",340,"1,767,320"
김혁수,드림맥,11/13,Ar (일반),16,"28,000","448,000"
김혁수,드림맥,11/17,Ar (일반),12,"28,000","336,000"
김혁수,드림맥,11/17,"He (UHP, 47L, 99.999%)",2,"425,000","850,000"
김혁수,드림맥,11/20,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,11/20,"N2 (UHP, 99.999%)",1,"80,000","80,000"
김혁수,드림맥,11/23,"N2 (liter, Bulk)","5,146",340,"1,749,640"
김혁수,드림맥,11/24,Ar (일반),14,"28,000","392,000"
김혁수,드림맥,11/26,Ar (일반),15,"28,000","420,000"
김혁수,드림맥,11/26,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,11/30,입금 (가스매출),0,0,0
김혁수,드림맥,12/01,Ar (일반),13,"28,000","364,000"
김혁수,드림맥,12/04,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,12/04,LPG (20kg),1,"40,000","40,000"
김혁수,드림맥,12/07,"N2 (liter, Bulk)","3,986",340,"1,355,240"
김혁수,드림맥,12/08,Ar (일반),5,"28,000","140,000"
김혁수,드림맥,12/08,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,12/11,Ar (일반),12,"28,000","336,000"
김혁수,드림맥,12/11,"O2 (LGC, 175L) ",1,"70,000","70,000"
김혁수,드림맥,12/15,Ar (일반),10,"28,000","280,000"
김혁수,드림맥,12/16,"N2 (liter, Bulk)","3,466",340,"1,178,440"
김혁수,드림맥,12/18,Ar (일반),14,"28,000","392,000"
김혁수,드림맥,12/22,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,12/22,"He (UHP, 47L, 99.999%)",1,"425,000","425,000"
김혁수,드림맥,12/24,Ar (일반),5,"28,000","140,000"
김혁수,드림맥,12/24,"N2 (liter, Bulk)","3,612",340,"1,228,080"
김혁수,드림맥,12/24,"O2 (LGC, 175L) ",0,"70,000",0
김혁수,드림맥,12/24,"O2 (LGC, 175L, 고압용)",1,"70,000","70,000"
김혁수,드림맥,12/29,Ar (일반),9,"28,000","252,000"
김혁수,드림맥,12/31,입금 (가스매출),0,0,0
담당자없음,디아이지에어가스(구.대성),11/15,"CO2 (kg, Bulk)","5,500",230,"1,265,000"
김명현,디에스텍,01/02,Ar (일반),6,"10,000","60,000"
김명현,디에스텍,01/02,"O2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/02,"O2 (LGC, 175L) ",2,"32,000","64,000"
김명현,디에스텍,01/02,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/03,Ar (일반),23,"10,000","230,000"
김명현,디에스텍,01/03,"CO2 (kg, Bulk)","5,100",150,"765,000"
김명현,디에스텍,01/03,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/03,"N2 (공업용, 40L)",5,"3,700","18,500"
김명현,디에스텍,01/03,"O2 (공업용, 40L)",16,"3,700","59,200"
김명현,디에스텍,01/03,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/04,Ar (일반),12,"10,000","120,000"
김명현,디에스텍,01/04,"Ar (일반, 10.2L)",0,"4,200",0
김명현,디에스텍,01/04,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/04,"O2 (공업용, 40L)",12,"3,700","44,400"
김명현,디에스텍,01/04,"O2 (LGC, 175L) ",1,"32,000","32,000"
김명현,디에스텍,01/06,Ar (일반),11,"10,000","110,000"
김명현,디에스텍,01/06,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/06,"O2 (공업용, 40L)",12,"3,700","44,400"
김명현,디에스텍,01/06,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/07,Ar (일반),10,"10,000","100,000"
김명현,디에스텍,01/07,"Ar (LGC, 175L)",1,0,0
김명현,디에스텍,01/07,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/07,"N2 (공업용, 40L)",9,"3,700","33,300"
김명현,디에스텍,01/07,"N2 (LGC, 175L)",1,0,0
김명현,디에스텍,01/07,"O2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/07,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/07,"O2 (LGC, 175L) ",2,0,0
김명현,디에스텍,01/08,Ar (일반),26,"10,000","260,000"
김명현,디에스텍,01/08,"Ar (kg, Bulk)","4,650",445,"2,069,250"
김명현,디에스텍,01/08,Mix (CO2 20% + Ar Bal),4,"10,000","40,000"
김명현,디에스텍,01/08,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,01/08,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/08,"O2 (공업용, 40L)",14,"3,700","51,800"
김명현,디에스텍,01/08,"O2 (LGC, 175L) ",5,"32,000","160,000"
김명현,디에스텍,01/09,Ar (일반),10,"10,000","100,000"
김명현,디에스텍,01/09,"N2 (공업용, 40L)",18,"3,700","66,600"
김명현,디에스텍,01/09,"N2 (LGC, 175L)",1,0,0
김명현,디에스텍,01/09,"O2 (공업용, 40L)",3,"3,700","11,100"
김명현,디에스텍,01/09,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,01/10,Ar (일반),7,"10,000","70,000"
김명현,디에스텍,01/10,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/10,"N2 (공업용, 40L)",3,"3,700","11,100"
김명현,디에스텍,01/10,"O2 (공업용, 40L)",1,"3,700","3,700"
김명현,디에스텍,01/10,"O2 (LGC, 175L) ",1,"32,000","32,000"
김명현,디에스텍,01/11,Ar (일반),15,"10,000","150,000"
김명현,디에스텍,01/11,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,01/11,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/11,"O2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,01/11,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,01/13,Ar (일반),0,"10,000",0
김명현,디에스텍,01/13,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/13,"O2 (공업용, 40L)",7,"3,700","25,900"
김명현,디에스텍,01/13,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/14,Ar (일반),13,"10,000","130,000"
김명현,디에스텍,01/14,"CO2 (kg, Bulk)","4,952",150,"742,800"
김명현,디에스텍,01/14,"CO2 (kg, Bulk)","8,930",155,"1,384,150"
김명현,디에스텍,01/14,Mix (CO2 20% + Ar Bal),9,"10,000","90,000"
김명현,디에스텍,01/14,Mix (H2 35% + Ar Bal),8,"12,000","96,000"
김명현,디에스텍,01/14,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/14,"N2 (kg, Bulk)","2,317",185,"428,645"
김명현,디에스텍,01/14,"N2 (kg, Bulk)","3,167",185,"585,895"
김명현,디에스텍,01/14,"O2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/14,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/15,Ar (일반),16,"10,000","160,000"
김명현,디에스텍,01/15,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/15,"N2 (공업용, 40L)",5,"3,700","18,500"
김명현,디에스텍,01/15,"N2 (LGC, 175L)",1,0,0
김명현,디에스텍,01/15,"O2 (공업용, 40L)",12,"3,700","44,400"
김명현,디에스텍,01/15,"O2 (LGC, 175L) ",5,"32,000","160,000"
김명현,디에스텍,01/16,Ar (일반),20,"10,000","200,000"
김명현,디에스텍,01/16,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/16,"N2 (kg, Bulk)","3,800",250,"950,000"
김명현,디에스텍,01/16,"N2 (kg, Bulk)","4,350",185,"804,750"
김명현,디에스텍,01/16,"N2 (kg, Bulk)","4,265",185,"789,025"
김명현,디에스텍,01/16,"O2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,01/16,"O2 (LGC, 175L) ",1,"32,000","32,000"
김명현,디에스텍,01/17,Ar (일반),20,"10,000","200,000"
김명현,디에스텍,01/17,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/17,"N2 (공업용, 40L)",17,"3,700","62,900"
김명현,디에스텍,01/17,"O2 (공업용, 40L)",11,"3,700","40,700"
김명현,디에스텍,01/17,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,01/18,Ar (일반),22,"10,000","220,000"
김명현,디에스텍,01/18,Mix (CO2 20% + Ar Bal),8,"10,000","80,000"
김명현,디에스텍,01/18,"N2 (공업용, 40L)",2,"3,700","7,400"
김명현,디에스텍,01/18,"N2 (LGC, 175L)",0,"32,000",0
김명현,디에스텍,01/18,"O2 (공업용, 40L)",17,"3,700","62,900"
김명현,디에스텍,01/18,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/18,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/20,Ar (일반),9,"10,000","90,000"
김명현,디에스텍,01/20,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/20,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,01/20,"N2 (LGC, 175L)",1,"32,000","32,000"
김명현,디에스텍,01/20,"O2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/20,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/21,Ar (일반),12,"10,000","120,000"
김명현,디에스텍,01/21,Mix (CO2 20% + Ar Bal),1,"10,000","10,000"
김명현,디에스텍,01/21,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/21,"O2 (공업용, 40L)",7,"3,700","25,900"
김명현,디에스텍,01/21,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/22,Ar (일반),16,"10,000","160,000"
김명현,디에스텍,01/22,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/22,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,01/22,"N2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,01/22,"O2 (공업용, 40L)",27,"3,700","99,900"
김명현,디에스텍,01/22,"O2 (LGC, 175L) ",6,"32,000","192,000"
김명현,디에스텍,01/23,Ar (일반),13,"10,000","130,000"
김명현,디에스텍,01/23,"Ar (kg, Bulk)","8,010",445,"3,564,450"
김명현,디에스텍,01/23,"CO2 (kg, Bulk)","4,040",150,"606,000"
김명현,디에스텍,01/23,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/23,"O2 (공업용, 40L)",6,"3,700","22,200"
김명현,디에스텍,01/23,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,01/28,Ar (일반),10,"10,000","100,000"
김명현,디에스텍,01/28,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,01/28,Mix (H2 35% + Ar Bal),8,"12,000","96,000"
김명현,디에스텍,01/28,"O2 (공업용, 40L)",7,"3,700","25,900"
김명현,디에스텍,01/28,"O2 (LGC, 175L) ",1,"32,000","32,000"
김명현,디에스텍,01/29,Ar (일반),7,"10,000","70,000"
김명현,디에스텍,01/29,Mix (CO2 20% + Ar Bal),7,"10,000","70,000"
김명현,디에스텍,01/29,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,01/29,"O2 (공업용, 40L)",6,"3,700","22,200"
김명현,디에스텍,01/29,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/30,Ar (일반),6,"10,000","60,000"
김명현,디에스텍,01/30,Ar (일반),9,"10,000","90,000"
김명현,디에스텍,01/30,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,01/30,"N2 (공업용, 40L)",15,"3,700","55,500"
김명현,디에스텍,01/30,"N2 (kg, Bulk)","3,125",185,"578,125"
김명현,디에스텍,01/30,"O2 (공업용, 40L)",8,"3,700","29,600"
김명현,디에스텍,01/30,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/30,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,01/30,"O2 (LGC, 175L) ",2,"32,000","64,000"
김명현,디에스텍,01/31,단가차액 (가스),0,0,0
김명현,디에스텍,01/31,용기검사 (일반),29,"25,800","748,200"
김명현,디에스텍,01/31,용기검사 (LGC),1,"38,000","38,000"
김명현,디에스텍,01/31,입금 (가스매출),0,0,0
김명현,디에스텍,01/31,Ar (일반),18,"10,000","180,000"
김명현,디에스텍,01/31,Mix (CO2 20% + Ar Bal),5,"10,000","50,000"
김명현,디에스텍,01/31,"O2 (공업용, 40L)",11,"3,700","40,700"
김명현,디에스텍,01/31,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,02/01,Ar (일반),11,"10,000","110,000"
김명현,디에스텍,02/01,"N2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,02/01,"O2 (공업용, 40L)",6,"3,700","22,200"
김명현,디에스텍,02/01,"O2 (LGC, 175L) ",1,"32,000","32,000"
김명현,디에스텍,02/03,Ar (일반),20,"10,000","200,000"
김명현,디에스텍,02/03,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,02/03,"N2 (공업용, 40L)",20,"3,700","74,000"
김명현,디에스텍,02/03,"O2 (공업용, 40L)",16,"3,700","59,200"
김명현,디에스텍,02/03,"O2 (LGC, 175L) ",2,"32,000","64,000"
김명현,디에스텍,02/04,Ar (일반),9,"10,000","90,000"
김명현,디에스텍,02/04,"Ar (일반, 10.2L)",0,"4,200",0
김명현,디에스텍,02/04,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/04,"O2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/04,"O2 (LGC, 175L) ",2,"32,000","64,000"
김명현,디에스텍,02/05,Ar (일반),16,"10,000","160,000"
김명현,디에스텍,02/05,Mix (CO2 20% + Ar Bal),1,"10,000","10,000"
김명현,디에스텍,02/05,"N2 (공업용, 40L)",8,"3,700","29,600"
김명현,디에스텍,02/05,"N2 (kg, Bulk)","3,832",185,"708,920"
김명현,디에스텍,02/05,"O2 (공업용, 40L)",5,"3,700","18,500"
김명현,디에스텍,02/05,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,02/06,Ar (일반),11,"10,000","110,000"
김명현,디에스텍,02/06,"CO2 (kg, Bulk)","8,730",155,"1,353,150"
김명현,디에스텍,02/06,"CO2 (kg, Bulk)","4,440",150,"666,000"
김명현,디에스텍,02/06,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,02/06,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/06,"N2 (kg, Bulk)","4,118",185,"761,830"
김명현,디에스텍,02/06,"O2 (공업용, 40L)",12,"3,700","44,400"
김명현,디에스텍,02/06,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,02/07,Ar (일반),15,"10,000","150,000"
김명현,디에스텍,02/07,"N2 (공업용, 40L)",16,"3,700","59,200"
김명현,디에스텍,02/07,"O2 (공업용, 40L)",6,"3,700","22,200"
김명현,디에스텍,02/07,"O2 (LGC, 175L) ",5,"32,000","160,000"
김명현,디에스텍,02/08,Ar (일반),21,"10,000","210,000"
김명현,디에스텍,02/08,Mix (CO2 20% + Ar Bal),5,"10,000","50,000"
김명현,디에스텍,02/08,"N2 (공업용, 40L)",18,"3,700","66,600"
김명현,디에스텍,02/08,"O2 (공업용, 40L)",14,"3,700","51,800"
김명현,디에스텍,02/08,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,02/10,Ar (일반),17,"10,000","170,000"
김명현,디에스텍,02/10,"O2 (공업용, 40L)",27,"3,700","99,900"
김명현,디에스텍,02/10,"O2 (LGC, 175L) ",5,"32,000","160,000"
김명현,디에스텍,02/11,Ar (일반),4,"10,000","40,000"
김명현,디에스텍,02/11,"Ar (kg, Bulk)","7,280",445,"3,239,600"
김명현,디에스텍,02/11,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,02/11,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/11,"O2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,02/11,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,02/12,Ar (일반),14,"10,000","140,000"
김명현,디에스텍,02/12,"N2 (공업용, 40L)",4,"3,700","14,800"
김명현,디에스텍,02/12,"N2 (kg, Bulk)","3,745",250,"936,250"
김명현,디에스텍,02/12,"O2 (공업용, 40L)",2,"3,700","7,400"
김명현,디에스텍,02/12,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,02/13,Ar (일반),11,"10,000","110,000"
김명현,디에스텍,02/13,Mix (CO2 20% + Ar Bal),0,"10,000",0
김명현,디에스텍,02/13,Mix (O2 2% + Ar Bal),1,"22,000","22,000"
김명현,디에스텍,02/13,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/13,"N2 (kg, Bulk)","4,307",185,"796,795"
김명현,디에스텍,02/13,"N2 (kg, Bulk)","3,578",185,"661,930"
김명현,디에스텍,02/13,"O2 (공업용, 40L)",26,"3,700","96,200"
김명현,디에스텍,02/13,"O2 (LGC, 175L) ",4,"32,000","128,000"
김명현,디에스텍,02/14,Ar (일반),17,"10,000","170,000"
김명현,디에스텍,02/14,Mix (O2 2% + Ar Bal),0,"22,000",0
김명현,디에스텍,02/14,"N2 (공업용, 40L)",9,"3,700","33,300"
김명현,디에스텍,02/14,"O2 (공업용, 40L)",1,"3,700","3,700"
김명현,디에스텍,02/14,"O2 (LGC, 175L) ",3,"32,000","96,000"
김명현,디에스텍,02/15,Ar (일반),13,"10,000","130,000"
김명현,디에스텍,02/15,Mix (H2 35% + Ar Bal),0,"12,000",0
김명현,디에스텍,02/15,"N2 (공업용, 40L)",0,"3,700",0
김명현,디에스텍,02/15,"O2 (공업용, 40L)",9,"3,700","33,300"
김명현,디에스텍,02/15,"O2 (LGC, 175L) ",0,"32,000",0
김명현,디에스텍,02/17,Ar (일반),15,"10,000","150,000"
김명현,디에스텍,02/17,"CO2 (kg, Bulk)","4,101",150,"615,150"
김명현,디에스텍,02/17,"N2 (공업용, 40L)",16,"3,700","59,200"
김명현,디에스텍,02/17,"O2 (공업용, 40L)",22,"3,700","81,400"
